-184.53452,-4.050446,0.0025723258,-3.4472606,3.752481,3.5020843,11.005614,-6.698335,0.9095469,-8.7615595,4.3719587,1.1578311,1.8010854,clap
-161.1446,-0.5161529,3.7997484,-5.2231994,3.522362,4.956905,8.906041,-6.7334185,0.35760272,-10.162632,2.519819,0.8016767,0.8888768,clap
-136.1055,-1.3793563,2.314795,-6.7155967,2.100304,1.2588619,10.294556,-7.3618207,0.9032788,-7.500419,1.096296,-1.0676937,1.3823185,clap
-128.47978,0.33491457,5.676994,-4.4336705,5.591554,-1.1445578,6.502604,-7.4019537,3.329963,-2.750195,1.6084685,-4.861466,2.4016845,clap
-121.57587,-2.1729667,3.8066177,-3.394924,6.262148,0.81432027,6.4413385,-4.0896487,3.9230852,-5.714553,1.0178977,-6.081639,0.16716346,clap
-120.56358,-1.5161958,3.9965265,-2.7270675,2.2589447,-1.0211987,4.997462,-1.2047119,6.218169,-4.183689,3.692336,-5.1910563,3.524049,clap
-120.15636,0.63185114,8.241477,-1.5386513,1.99968,-1.9592873,6.7335715,-3.447974,4.785953,-2.5876796,1.8909099,-4.76469,3.8432646,clap
-122.221596,0.3659125,4.8670177,-1.8492225,6.4529657,-3.1086729,4.3195477,-1.7907213,4.5726748,-5.462374,1.0724608,-5.4332185,3.1449516,clap
-121.4456,-3.436379,2.7165298,-2.9647455,3.216614,-1.0920044,5.0035768,-3.8732312,5.0084343,-5.210907,2.8697562,-4.7404413,1.9924694,clap
-122.11619,-1.8518088,7.3125463,-1.1833732,3.5625787,0.15016003,5.4561357,-0.051921044,5.456957,-4.430503,3.2187428,-5.726448,1.45298,clap
-122.5512,-2.65581,6.11754,-1.8983527,4.0174823,-0.058482833,2.3486464,-2.7804244,7.1913624,-1.5438412,3.1200461,-5.9955993,1.2292414,clap
-125.06581,-0.28950608,10.052987,-2.0104806,4.8256145,0.6767635,6.215427,-2.1746318,4.231368,-4.145542,3.8364663,-5.5294676,0.5764665,clap
-124.45635,1.3714656,7.0796895,-5.829688,4.779063,0.036070306,4.2634764,-1.5817853,5.322199,-2.5923502,4.080411,-3.7868836,3.457991,clap
-126.61923,0.14607501,5.265012,-1.9620609,8.3454485,-3.2400792,3.7992747,-3.1171682,2.1450512,-4.0143623,2.0257096,-5.9573803,1.3825965,clap
-129.0423,-2.3990252,7.0454545,-0.77595276,2.617563,-2.8562958,2.960828,-7.0937557,3.0591981,-3.824805,3.0428686,-5.253755,2.7162244,clap
18.027431,-9.662201,5.424726,-3.2383108,2.3504813,-5.7756305,-0.5758964,-5.5723133,4.671519,-4.296057,0.79867524,-0.61522055,-0.30595726,clap
19.535805,-8.024344,5.1833158,-5.575937,0.3872825,-5.726567,-1.7366526,-7.3433156,4.835704,-5.213321,0.7437129,0.28985798,-0.44218716,clap
-20.901875,-10.229427,3.7888074,-3.6556845,1.3261435,-1.9322238,5.5567026,-3.4252582,-0.20468016,-4.187171,-0.35045624,-4.5875664,2.814593,clap
-20.05959,-5.5970473,4.407587,-4.0202003,2.265996,-6.2409163,3.7128148,0.15131703,2.4579813,-5.796312,1.9135461,-3.2306798,0.85403466,clap
-32.905113,-9.173332,3.0604808,-5.7627797,2.4720275,-5.7791185,1.4097492,0.04867481,1.4189081,-1.3802884,0.2490998,-4.305123,2.5315645,clap
-40.339863,-8.347942,1.1015102,-3.1195273,0.5026198,-7.5735183,1.8620383,-1.7363933,1.6379793,-3.6871002,0.27018294,-3.4687107,4.2264385,clap
-47.658936,-7.771285,3.7080462,-3.0523252,3.8312054,-6.1555953,0.9959989,-2.298361,2.4785023,-2.0408463,2.134882,-2.0430331,1.91573,clap
-59.26433,-4.2779107,3.247462,-7.6135654,1.453039,-7.86375,-0.06780532,-3.3584602,0.53943855,-2.975842,-0.05682365,-3.082053,4.855182,clap
-60.552437,-5.2019053,1.168519,-4.6714764,-0.75735825,-7.4345756,2.0253406,-3.4451683,0.30709195,-3.8589652,-0.9259736,-2.0183775,5.93684,clap
-68.5149,-6.714799,1.937457,-2.3553233,0.44278225,-6.7036505,2.424486,-2.7808158,2.9867742,-2.981311,4.0536327,-3.169495,1.1471878,clap
-75.27058,-7.2719088,1.0865048,-4.1044655,3.1905465,-4.52213,0.5892838,-0.5849515,3.627245,-2.1491468,2.2671976,-6.1484213,0.43142018,clap
-77.49661,-5.8570347,4.564942,-3.0870862,3.8685207,-2.7841654,5.3185472,-1.3957957,0.5448753,-4.217569,0.07299131,-4.737126,2.1264334,clap
-88.91457,-7.0344872,2.2824326,-3.0521173,6.0465503,-1.9766766,5.321854,0.37535363,2.6607451,-3.081046,1.4733636,-3.3904305,2.9337642,clap
-91.5759,-1.8257959,5.355649,-4.0464454,4.9463787,-1.6214049,3.450159,-2.5632026,-1.5930743,-4.2498474,1.4383416,-1.9577008,4.0119624,clap
-98.50552,-3.5088773,3.189665,-0.39602035,5.8884087,-3.8785417,3.4608061,-5.085598,1.6066579,-4.0227356,1.0720295,-2.8613157,4.5657697,clap
-108.31939,-3.5595932,5.0537934,-0.70177823,2.9209242,-6.4327874,3.6118364,-3.153553,2.9962742,-4.780232,1.3606516,-1.2674145,4.375699,clap
-108.82352,-1.4756933,5.513871,-3.670267,2.041881,-3.6506438,4.6158795,-1.9331694,2.1581042,-3.1190429,3.1097517,-4.724431,3.81484,clap
-115.75512,0.22675148,6.087743,-3.686653,3.4111853,-4.2869954,2.93838,-2.9454865,1.9769137,-1.2477068,1.6098173,-7.152771,1.2782849,clap
-120.64083,0.08236285,8.365566,0.19287646,6.3911896,-3.6545835,4.048558,-2.3617117,3.5009289,-3.350827,2.1219938,-5.1422105,2.0382953,clap
-123.8956,1.8777686,8.741012,0.22092512,5.0197287,-4.185919,2.9185574,-4.2866616,2.275992,-4.4396377,3.1306427,-4.379051,3.8133903,clap
-122.52318,3.710652,6.5275917,-3.3009512,4.95879,-6.480287,5.0655932,-1.8677152,3.705889,-4.2142777,0.78141147,-5.7344975,4.7618804,clap
-57.383354,-5.9442787,4.643395,-3.0486243,4.3389397,-1.3246882,5.0009437,-4.4837737,1.4579309,-0.33336553,3.3830678,-4.6889896,3.5967846,clap
-10.854412,-8.215202,6.1756544,-1.9877746,2.6113715,-0.019139804,2.620264,-7.7312927,-0.03859688,-3.2375708,3.4786959,-5.8408046,3.106052,clap
-73.10258,-9.558442,4.56939,-0.92003536,1.1776596,1.4676554,3.0680523,-3.7251012,-1.0282981,-4.3002415,4.9014554,-3.8643749,6.1822877,clap
-82.56483,-4.3595347,6.192452,-2.8000314,2.1772244,0.501046,7.5559096,-2.513025,-0.6046099,-2.699354,2.5197787,-5.3360553,5.0897036,clap
-94.47094,-4.0066895,3.9338481,-2.9236684,3.1722562,-1.5486374,5.516787,-3.8237264,-0.14605877,-0.5592041,4.3840775,-7.2398005,3.9270616,clap
-100.62284,-7.118428,5.2129297,-0.08729031,2.587876,-1.8286014,2.1637998,-4.409414,1.1735481,-1.3401594,3.3210704,-6.487035,4.7602916,clap
-101.941635,-3.1880958,7.228243,-2.2499118,1.0634443,-3.8764184,1.461577,-1.5508344,1.2140445,-2.1081297,3.0396042,-7.1015344,3.447912,clap
-108.65423,-3.8237438,5.4391756,-4.9524918,3.7663255,-0.65651035,0.5784195,-1.1503725,3.5719683,-3.7563813,4.1690755,-5.5351276,3.5438657,clap
-114.05786,-6.2492247,2.6135793,-2.8042023,3.8385742,-1.2660582,3.5188298,-2.828838,4.9212546,-1.3404963,4.915184,-3.901626,4.2959805,clap
-117.66919,-0.5277675,5.588814,-2.239884,-0.7550301,-3.3896549,3.3713284,-3.2122538,3.826009,-2.7790754,3.176128,-4.4844418,5.885349,clap
-120.358986,1.0427074,8.021824,-0.2926341,1.3971994,-3.872967,3.8329463,-2.691852,2.4175084,-5.040602,4.806958,-3.6461635,6.504705,clap
-121.28544,0.34585202,9.24087,-2.5345573,3.5216374,-5.196767,1.8571641,-1.8631252,2.9684956,-2.9526174,2.9518504,-4.308604,4.6185427,clap
-126.98957,1.9229056,7.6402907,-2.0594182,3.5304883,-5.243071,1.6789675,-2.253047,4.397743,-3.9432178,2.538305,-3.8414552,5.491073,clap
-128.78589,3.5014985,8.143115,-1.8090535,4.3812428,-6.7159333,-0.11895375,-3.4491568,4.247108,-4.3831477,5.112895,-3.0517776,4.7391653,clap
-130.77934,2.116004,7.3276577,-0.9163464,5.9132686,-6.1588025,2.5361164,-3.8839757,3.3480277,-3.5429068,2.057782,-4.6505027,2.635417,clap
-133.59755,2.0425305,5.9461727,-3.3896818,4.9785347,-7.033684,2.5444908,0.037846807,7.222707,-3.1156104,2.5402622,-1.8083613,3.9117885,clap
-125.17849,8.736807,5.275695,-3.8225057,3.2426982,-6.339766,2.2650235,-0.558942,6.262227,-4.318505,4.5694103,-6.1018057,5.0054264,clap
-128.47652,5.033335,8.541573,-3.194368,2.386851,-7.607993,0.2465837,-4.618565,4.57619,-5.2247553,1.3017267,-5.746867,4.089436,clap
-127.02791,4.254097,5.434959,-4.769027,-0.21472088,-8.82338,1.1646199,-3.8808703,2.892939,-4.8878803,3.73317,-2.5370347,5.8577704,clap
5.1355076,-4.6440973,1.7222464,-0.81159806,4.40718,-8.092229,1.4904821,-0.57015496,2.5268648,-1.8343033,0.6652839,-4.8179073,4.638389,clap
27.245062,-7.190948,3.3353808,-0.358791,3.3534076,-7.755916,-0.19037092,0.24315815,3.8294263,-3.1796281,-0.88940054,-5.1372104,3.9132044,clap
-34.537155,-7.1161385,0.7510033,-6.287563,-1.0857654,-2.7799258,4.631637,-7.707282,1.5756582,-6.856165,1.7805048,-5.4012365,3.4802926,clap
-43.36055,-3.6799362,6.942765,-7.1329236,-1.7815317,-5.910441,7.5924544,-1.3653394,0.9378279,-4.8324585,1.4414856,-4.6894126,2.033304,clap
-55.820084,-2.9963262,3.444536,-5.465727,0.66856754,-5.186102,4.5367746,-2.2039254,3.539957,-5.677825,2.5526693,-5.695627,1.9407918,clap
-60.36534,-4.9594393,5.780052,-5.3370833,-2.3348067,-4.150045,3.3730803,-0.9843456,6.393562,-5.3850675,0.780657,-3.0544167,2.58697,clap
-67.56299,-5.6344867,2.975845,-6.927573,-2.165132,-5.43076,1.9408158,-2.5937724,5.5201244,-1.9811043,1.1167966,-3.179145,3.6483617,clap
-73.824326,-1.0978496,4.6244135,-4.8958488,0.5483433,-4.124487,5.348942,-4.2551394,1.1471516,-5.0118427,1.1415259,-5.0204096,1.8746258,clap
-81.29075,-2.7893596,4.946401,-7.087657,2.4136524,-2.057571,4.6455894,-3.1594222,1.6029694,-5.5755463,0.0270555,-4.740146,5.496109,clap
-85.434235,0.002498594,4.458245,-5.676705,-0.5362789,-7.5896735,4.7532277,-1.9486667,3.8252199,-4.704245,1.6111901,-4.5994077,1.7565917,clap
-92.995125,0.34603915,1.0097002,-4.6169863,4.144422,-5.4241896,5.577642,-3.2326946,3.094986,-3.0242076,1.8245634,-4.5631156,3.1129181,clap
-95.54283,-1.7512816,2.8170843,-6.247813,0.15714797,-6.3602657,5.4763618,-3.3119495,3.669089,-2.3697438,-0.82484365,-2.9336853,4.220235,clap
-109.83877,-3.283499,7.1830616,-1.7993664,3.1020577,-4.853364,2.4056656,-5.5132794,4.1805525,-5.31289,-0.41498274,-2.5726266,5.207085,clap
-109.170616,-5.358765,5.7494345,-2.9821224,5.1226788,-0.8788679,4.5820374,-4.991163,3.0042365,-3.014863,1.8692536,-2.1127496,4.5270896,clap
-117.669586,-3.825771,5.815348,-1.870717,4.6094956,-2.9085884,0.0779189,-1.9733064,5.5752583,-5.005839,3.2231233,-3.9770274,6.037001,clap
-113.35426,-1.3754971,7.3082604,-3.1261332,3.8417559,-3.419571,1.9156648,-1.1481228,5.009613,-6.2543335,1.2384188,-5.2801805,3.766943,clap
-120.79988,-1.7886447,3.9171999,-3.7702653,3.9359448,-6.7933183,1.4160879,-1.9153382,3.9333146,-5.131145,0.96433455,-4.1689463,4.7709627,clap
-119.50726,1.4481094,8.070007,-4.936253,3.7876675,-6.3735757,1.2401844,-2.502242,5.504839,-2.0577512,0.24695273,-5.6236606,5.1949906,clap
9.424667,-13.9093,-5.797702,-11.552924,7.3903766,-4.9049864,2.3734343,-0.23918153,-0.16118515,-3.8522854,-0.30923012,-4.1447344,1.7437052,clap
11.128818,-11.820682,-2.6347022,-9.568999,5.1474276,-4.211156,0.5334955,-1.6580013,1.0614856,-5.9362884,1.3829048,-4.041692,1.5572363,clap
-24.372343,-15.985869,5.0283856,-1.1028976,-1.9191494,-3.3367178,5.1536803,-3.2948785,0.7327017,-3.506943,-1.8930614,-5.612395,4.0476313,clap
-25.227077,-10.162553,8.22766,-2.850885,-0.5301585,-4.520824,5.2574954,-0.30205014,0.2570039,-4.416455,1.0001878,-4.6001964,1.5941314,clap
-43.027817,-12.094718,5.4781046,-4.9114842,-0.39695683,-4.3479977,2.1070874,-0.447713,2.5698571,-2.4450917,0.7647951,-3.7557318,3.7773297,clap
-49.629196,-14.6673155,3.8814483,-4.5496883,-2.4794304,-4.5286117,3.3775418,-2.6962552,3.3248415,0.04835567,2.7147171,-4.9061794,1.5515819,clap
-56.12856,-13.508753,7.7047668,-4.265005,-0.593379,-4.857983,4.648474,1.2491332,2.786045,-0.9659562,0.4813917,-3.5118916,1.7463952,clap
-59.714355,-13.537027,6.398745,-3.9836938,-3.3504105,-4.580215,2.432554,-2.710456,2.7785242,-2.1845925,1.3369004,-4.690895,3.0726051,clap
-65.47196,-10.88977,6.358602,-4.057085,-3.5381303,-4.8762016,3.11808,-3.3788223,-0.12703156,-4.1988277,0.81161976,-1.7800418,6.1422935,clap
-72.60399,-12.945086,5.0348883,-3.697035,-0.08293295,-5.323105,3.1513011,-3.33433,1.1915631,-0.33530316,1.1193839,-2.4164903,1.8477682,clap
-78.636566,-10.665035,5.071892,-4.521982,-2.0102687,-3.822463,2.305815,-2.6792922,2.413533,-0.9395209,4.0200977,-4.210324,0.73578936,clap
-82.92524,-8.390809,7.627271,-2.4525416,1.5700619,-2.8461328,5.031045,-2.7560096,2.2216156,-5.1827116,0.5150566,-2.4614751,3.2265022,clap
-91.06837,-11.133798,4.5714507,-5.139198,2.3193822,-2.7080874,4.9416265,-0.82733333,4.0019593,-3.7509782,-0.49433503,-4.5325537,2.055551,clap
-97.291046,-10.2902775,4.3401265,-5.0890813,0.82342726,1.6276195,5.17986,-2.6037006,3.0483284,-2.6359308,0.713731,-2.539823,3.9211032,clap
-99.903046,-8.897698,6.917615,-1.6856024,2.4463468,-1.5730741,2.5244362,-3.6263392,3.2926748,-2.2532146,1.7920754,-3.9158068,3.247041,clap
-108.59241,-7.0882525,8.977333,-3.7311535,1.8589537,-2.7797673,3.3848872,-1.4420353,4.60576,-2.609394,-0.78654075,-3.8153777,1.6832707,clap
-112.17776,-6.135099,8.194354,-2.2104802,2.2051644,-4.701563,3.1531417,-6.4722266,2.007535,-2.5699668,0.30031982,-5.0291023,3.4749913,clap
3.2242706,-15.881596,-1.9768633,-5.5767603,5.2552915,-1.8385553,3.137715,-3.6730344,-0.7285009,-6.568552,0.22720277,-2.6760879,1.7726653,clap
15.49146,-13.427297,-0.12738213,-7.345314,2.2254996,-5.233516,1.5662689,-4.316303,-0.8088518,-6.3357058,1.3510506,-1.871802,0.6704459,clap
-19.844341,-16.474966,2.603009,-1.1108056,-1.2477741,1.0765479,5.6751966,-4.289851,0.5920424,-2.5030959,0.76817334,-5.8852215,4.5990434,clap
-24.28408,-11.08566,4.490111,-2.6561587,2.4606903,-4.3684816,4.0419345,-2.140176,3.6796725,-3.378954,-1.6714505,-4.0568075,3.1332264,clap
-43.24924,-16.765045,0.53389406,-6.0328236,1.514754,-4.291777,2.4030952,0.76271063,1.4724113,-4.9194245,1.4575866,-4.66359,3.062349,clap
-48.377758,-14.504601,3.4472032,-3.3687646,-0.38259006,-4.4252276,2.2266304,-2.8035262,5.091215,-3.949295,0.33375397,-3.5275812,0.7556342,clap
-52.504047,-14.546753,4.150149,-3.8691347,1.7215263,-4.459313,2.4519484,1.3306897,3.611159,-2.743764,0.83532137,-3.245045,3.1320179,clap
-61.588753,-12.469692,3.735401,-5.909151,-2.0818098,-3.6201878,2.5555732,-3.9133554,0.004413246,-3.3590536,1.3936338,-4.618965,3.2867026,clap
-67.97333,-12.261859,2.0672183,-7.6213017,-2.3942597,-4.047872,1.6531537,-4.526773,-0.5284974,-5.441873,1.3064249,-2.6457665,3.0774066,clap
-79.434845,-13.582397,6.6289544,-4.9101744,0.80595225,-3.6818025,2.7860696,-1.9688749,-0.6283223,-2.0918338,1.0559103,-2.4238143,4.692745,clap
-83.700966,-11.434593,1.6436112,-4.2005677,1.7257756,-0.6234341,3.6460812,-0.6644647,2.05502,-3.6452103,1.6620979,-3.5388901,0.68535155,clap
-86.386955,-12.344672,4.52926,-3.8155074,1.3024948,-1.4716628,6.181838,-3.8973503,0.8205427,-4.0023403,-0.5366103,-3.4943817,3.6600568,clap
-93.52953,-9.560606,4.4183693,-3.9295375,-0.35474345,-3.6568885,5.642739,-1.3957374,2.966762,-3.6552498,0.007186628,-5.156286,2.7185252,clap
-96.64638,-9.070006,5.215623,-5.6415873,1.5859709,0.38241273,5.145471,-4.5668483,2.2736318,-3.4762397,0.2917532,-2.2912421,2.771096,clap
-102.629715,-8.58913,5.059289,-2.855884,2.8302226,-0.65691954,3.0017834,-4.0372944,1.5505658,-2.2974122,3.0169322,-5.126717,2.1229615,clap
-107.555115,-4.8376493,8.016027,-2.2225337,-0.22750358,-4.549966,4.171981,-2.500032,3.8243675,-5.3579426,1.6166207,-2.1263607,0.9370916,clap
-39.687214,-14.115274,4.363542,-1.8404979,-3.1979928,-4.008607,3.8213055,-2.8261483,0.6871402,-3.2629483,2.444073,-2.844078,1.6769631,clap
36.915382,-13.654884,12.659559,-0.069624886,-1.8541179,-2.210471,2.2578273,-5.8375115,-2.1790411,-2.2496226,3.8188677,-2.8843105,1.3277926,clap
-9.425873,-12.567037,-0.05924759,-2.0549798,1.3703291,-0.18325455,4.526436,-7.361031,0.8230129,-4.6119056,1.2781096,-4.271452,4.1626244,clap
-16.40202,-14.199486,6.0684237,2.1255043,1.6164514,-3.9847927,4.9338045,-1.6599224,2.413531,-3.6058033,-0.6765944,-4.972831,2.4953308,clap
-30.056576,-13.829408,5.1783333,-1.0572029,0.089638725,-3.7368643,2.406375,-4.345987,1.6808802,-0.6966425,3.1544864,-4.729091,2.5920122,clap
-38.134285,-10.481976,2.0942035,-2.3132873,2.8001904,-4.179394,5.1040597,-1.6631832,3.0750444,-1.5486022,1.6816946,-4.9018064,-1.1617271,clap
-41.536686,-10.061084,4.4710517,0.59842616,0.8184988,-7.335225,3.4086463,-0.50251037,1.8985885,-2.4608994,0.1787844,-4.0204663,4.264247,clap
-49.199154,-11.20433,2.8776567,-2.3509016,0.12123663,-4.153163,3.488381,-3.762415,2.828444,-3.5481012,0.23775597,-0.9411284,3.1248653,clap
-56.80224,-9.779971,2.6684213,0.23218729,-1.5999122,-6.5344086,3.3138459,-3.922091,3.6775048,-4.565984,1.0999278,-3.6278777,3.5957494,clap
-65.66086,-14.965093,0.13419619,-3.791916,-2.586447,-7.335421,3.5645344,-1.8727808,1.5920568,-0.81370914,1.3071339,-2.7523582,4.9639373,clap
-69.95396,-9.837282,3.8147063,0.48390663,0.24293251,-6.1195383,4.874695,-2.3899243,1.2564356,-3.3088012,2.441007,-2.5978205,3.2070909,clap
-75.03363,-12.465238,3.1521945,-0.24651998,0.65834105,-3.0019042,2.8645015,-4.0730066,-0.29590967,-3.487788,3.5207138,-3.9270384,2.3291905,clap
-83.6606,-9.473374,3.3565161,-0.7626374,2.3561513,-6.0269885,6.533318,-2.0434022,-0.30237368,-1.5656849,-0.046407234,-6.064463,2.366316,clap
-90.30062,-10.08616,4.2737927,0.5122946,0.76368815,-4.918218,4.37834,-3.1885333,3.2273633,-3.9094448,3.0721505,-2.902303,4.369661,clap
-91.37692,-7.091551,5.060685,-2.0304039,1.5991598,-4.731508,3.5278747,-2.6000073,2.7992525,-2.9942348,-1.2213897,-3.9372354,2.2882326,clap
-95.27802,-5.9933486,5.606272,3.2278957,1.9324484,-8.797597,0.9250099,-0.85174716,6.3057957,-2.9689229,1.1281866,-3.3029428,3.5491543,clap
-101.518166,-4.4052715,6.030213,-0.90876335,-0.29010168,-3.9493976,2.5101025,-4.003602,4.8368516,-3.2334056,0.92881113,-3.9607675,4.246326,clap
-11.939317,-10.350114,1.4899585,3.1080747,5.6540465,-1.6681547,3.397007,-5.8395586,0.19139862,-3.991346,2.7500718,-2.2719157,3.72081,clap
30.74325,-8.855173,0.84999275,0.60753787,4.594952,-3.6838634,3.115637,-6.282505,0.11465116,-3.3459017,2.873657,-1.9452243,3.0304143,clap
-18.972864,-12.9146595,-0.8738316,-4.0356035,1.0638242,0.15513876,3.5763767,-4.9166484,-1.4955721,-4.050383,2.3533804,-3.2265565,3.8481317,clap
-31.775675,-9.985923,1.928636,-0.58201736,7.564106,-4.885009,3.1599395,-1.2511775,2.3593464,-3.6756566,-2.8588486,-3.1701074,3.952359,clap
-42.169815,-11.113187,-2.9737384,-7.218938,2.2104173,-4.2405863,2.8368206,-1.764581,1.9655987,-3.1695383,1.4565611,-4.4044766,3.2252784,clap
-49.330494,-11.195723,-0.19127165,-5.479106,2.0248108,-6.810624,1.61634,-1.6566021,3.861443,-3.7606876,1.156601,-1.9265071,2.6264145,clap
-51.40152,-7.3745008,2.28961,-3.146677,0.46598193,-7.5933046,2.8048258,-0.19661568,4.714592,-4.264199,0.47106847,-1.6957386,2.0517013,clap
-58.983887,-6.4852357,1.6179634,-5.9093986,1.5850573,-4.3773103,2.5115666,-3.9256861,0.84776723,-5.0209136,1.913027,-1.9764051,3.4724493,clap
-70.12777,-9.681695,1.5233824,-4.0850625,2.8850942,-3.295789,1.2760631,-2.2359753,1.3162585,-4.8207035,2.1868913,-1.9105537,3.380412,clap
-76.43423,-8.704776,0.17093062,-6.302812,2.0187287,-5.415603,2.69764,-1.3182243,1.5614446,-0.9118822,0.23543477,-3.0169404,4.0516434,clap
-86.677414,-4.903779,-0.36294636,-2.679338,8.771054,-2.611369,3.8190074,-2.1310318,-0.8662892,-2.3141234,2.8620853,-4.9529457,2.5495937,clap
-84.01969,-6.59084,1.0342454,-3.9023986,5.749161,-3.205697,4.9308553,-0.7987032,2.8685555,-4.113778,-1.1612546,-4.536271,1.5404558,clap
-96.75417,-5.4349437,2.74049,-3.999369,1.6621712,-6.510527,4.086964,-0.11576595,5.0521913,-3.387181,1.7568457,-2.6995494,2.0297053,clap
-99.77356,-3.3315187,0.9374675,-5.457959,4.424729,-5.323256,6.6625757,-1.9632733,2.5617583,-1.7308415,3.5894918,-2.3489256,2.5906565,clap
-104.888596,-4.7930465,5.2325025,-3.1779258,4.022753,-3.0834048,4.530985,-1.3129827,4.03289,-2.5838475,2.4055223,-4.8888955,0.3824016,clap
-108.34411,-3.1032584,5.58999,-2.1644335,3.4117823,-4.537849,0.9619995,-2.217359,3.7784078,-3.6087804,4.848548,-3.9360628,0.2049734,clap
0.18007708,-14.297599,1.1314247,-4.4628773,2.1801398,-7.713833,4.2054906,-0.6812682,-1.5042148,-3.181909,-0.4849145,-2.6326704,2.5827022,clap
54.153618,-14.843029,-0.41381815,-4.5149126,3.401728,-5.2271686,4.0175824,-2.0706136,-1.2785304,-4.1306343,-1.1580138,-4.003293,1.9513812,clap
5.622846,-15.172589,-1.743947,-4.895406,0.47637665,1.2479991,0.77655,-3.827227,-0.36272338,-5.504466,3.3769975,-2.7169013,2.8504915,clap
-6.562306,-15.353204,0.280229,-1.6323301,2.8982463,-1.9215492,1.2423563,-0.23643063,2.1872478,-4.5183854,-0.5309586,-5.2074146,4.0642724,clap
-21.005707,-15.066686,-1.8726755,-6.383849,0.5369914,-3.9887471,-1.0275127,-0.34141028,2.4716237,-2.1049426,2.1696525,-4.503452,3.0698555,clap
-24.505226,-12.560359,-2.2372959,-5.282918,0.29406533,-3.4995992,-0.68843526,-0.94095737,3.217525,-5.2668133,1.5106038,-4.78785,0.7257435,clap
-32.99562,-10.207148,3.204074,-5.5165896,-0.73987424,-5.690054,-1.6338782,0.5334362,4.423545,-4.0364876,0.4020498,-1.4338669,3.2727423,clap
-39.016632,-10.620063,-0.016124334,-5.370782,-1.2349564,-5.2486663,-0.68401575,-3.162461,1.6106954,-6.29182,2.016329,-3.065435,4.143797,clap
-45.99524,-13.031877,-1.3822399,-4.9901643,2.73683,-3.6440947,1.535286,-2.733414,0.36946455,-4.1489325,1.8799841,-4.196937,3.15153,clap
-50.153828,-10.479534,-0.9806242,-5.68765,0.73544675,-5.2339087,0.28712696,-2.0004864,1.462359,-1.3188059,0.34724107,-3.8716114,4.9216156,clap
-60.44283,-12.591915,-1.5464094,-4.8446884,7.039578,-1.4973652,0.69792867,0.0154870795,-0.09471174,-4.2635155,2.6014357,-3.095354,3.5875216,clap
-61.59825,-13.607621,0.9142274,-3.9943798,0.5240584,-2.678281,0.773785,-0.53996474,1.595616,-4.081985,-0.41102812,-3.1983871,3.5495758,clap
-73.82423,-12.546678,3.0157313,-4.1018896,1.851594,-5.042612,1.7700944,-1.1617352,1.4585769,-3.4394639,-0.053753212,-2.56146,2.7755954,clap
